air,omega,pr_wtr,pres,rhum,uwnd,vwnd,WVHT,WVHT_6h,WVHT_ord_6h
286.812218,-0.011458,10.988313,98753.656102,72.624801,4.294345,-6.450995,3.17,2.85,D
284.382692,0.019979,11.380193,98619.060233,85.848572,3.359322,-4.910099,2.85,2.75,D
288.390889,-0.019633,13.046577,98760.102356,72.763788,4.004968,-5.499201,2.75,2.57,C
291.42028,-0.02461,13.621168,98578.401967,57.59567,5.057431,-5.438518,2.57,3.0,D
287.00905,0.078343,15.558609,98607.671236,79.562688,4.079231,-4.503345,3.0,2.48,C
284.806673,0.081477,15.503891,98573.967494,91.04938,4.0063,-4.442441,2.48,2.07,B
288.476898,-0.015933,15.706489,98739.71669,74.084822,3.996092,-3.824476,2.07,1.87,B
290.650424,-0.034158,18.780028,98624.864349,66.278681,5.285623,-2.978663,1.87,1.66,B
286.458101,0.017762,21.903206,98568.555272,83.890797,3.67426,-2.894213,1.66,1.59,B
285.971906,0.064904,24.128615,98420.423439,85.51112,1.860291,-1.242978,1.59,1.53,B
287.989905,0.008122,30.484462,98511.209036,77.857353,1.686755,2.872887,1.53,1.51,B
287.738174,-0.120307,30.492036,98410.741213,78.783311,1.155162,4.587898,1.51,1.19,A
285.461013,-0.147716,33.521474,98314.7908,92.042738,-1.232683,6.948343,1.19,1.88,B
287.2674,-0.157335,24.240107,98376.65902,79.580246,-0.371797,5.930063,1.88,2.23,C
285.921292,-0.02596,19.568787,98764.829645,94.070573,-0.382334,3.226274,2.23,1.69,B
286.882074,-0.146111,16.773048,98811.720823,89.154294,1.507197,0.277581,1.69,1.72,B
285.558257,-0.062966,15.578992,98807.078124,92.221504,1.479123,-1.105023,1.72,2.09,B
285.451938,-0.036214,16.451022,98607.768646,91.143748,1.466271,-1.246803,2.09,1.47,B
285.978586,-0.108169,15.182896,98724.987342,85.901587,3.999551,-0.348614,1.47,1.56,B
286.772237,-0.153191,13.21483,98641.888211,77.490191,5.130908,-0.913058,1.56,1.62,B
285.132819,-0.127085,16.890899,98681.894594,86.768998,3.440985,1.022878,1.62,1.42,B
284.25246,-0.157027,15.921017,98596.590557,90.394107,3.890276,0.296226,1.42,1.64,B
285.368122,-0.18075,15.464119,98704.706498,87.028684,4.657709,-0.123217,1.64,1.99,B
284.787455,-0.175147,13.650328,98643.914519,86.891066,5.81696,-2.072756,1.99,1.67,B
284.185772,-0.058195,12.820994,98655.73893,85.127608,4.008971,-3.255459,1.67,1.59,B
283.966714,-0.149052,11.148984,98595.074282,83.476546,4.473872,-5.427271,1.59,1.94,B
285.14798,-0.052201,14.148625,98728.287537,80.14082,5.177259,-6.051804,1.94,2.54,C
285.447012,0.074844,12.793711,98692.888523,83.916114,6.798383,-7.205657,2.54,3.2,D
285.034745,0.127553,14.053896,98849.552511,87.296702,4.994866,-6.970148,3.2,2.53,C
284.598101,-0.00095,14.75088,98944.377614,87.558181,5.145432,-5.982994,2.53,2.24,C
285.283633,-0.023402,15.582825,99254.85182,87.597512,5.117398,-4.337186,2.24,1.78,B
285.762247,-0.019435,14.65177,99267.737555,82.560062,5.270206,-4.831866,1.78,2.25,C
285.685025,0.063103,15.614571,99237.556959,83.544292,3.541617,-5.491681,2.25,1.7,B
285.741776,0.107531,16.091227,99168.068301,81.537855,2.699557,-4.731699,1.7,1.68,B
287.617455,0.021749,17.007876,99244.428935,73.641989,3.433099,-5.991308,1.68,2.09,B
288.867011,-0.057046,16.147819,99021.949331,68.886202,5.646868,-6.629641,2.09,2.42,C
286.124209,-0.0181,15.675341,98924.901486,83.067108,3.962535,-6.49135,2.42,2.19,C
285.182319,0.025744,14.488116,98845.277253,88.121005,2.851674,-4.471483,2.19,1.86,B
288.650008,-0.117475,15.765339,98989.713381,73.957993,4.512563,-5.137076,1.86,1.51,B
289.705141,-0.176901,17.037755,98882.838095,69.742454,4.900941,-4.628203,1.51,1.53,B
286.343695,-0.034183,20.824276,98896.733934,85.144518,3.29704,-3.891769,1.53,1.31,A
287.47766,0.065103,27.109749,98887.684001,78.198917,3.234074,-2.023159,1.31,0.98,A
288.476313,-0.073446,35.38122,99128.711261,78.415495,3.682836,-0.37393,0.98,0.9,A
290.659244,-0.223349,36.713482,99056.685007,74.965713,5.349313,-1.650945,0.9,1.08,A
287.484825,0.001984,34.203104,99073.534709,92.717187,4.133611,-2.023392,1.08,1.74,B
289.047368,0.03397,33.648695,98933.652739,81.54766,2.105301,-2.784918,1.74,2.23,C
289.952105,-0.000363,34.151483,99043.560736,80.692139,3.365643,-4.829528,2.23,2.33,C
292.487777,-0.062035,33.748837,98895.910964,69.268979,5.044778,-5.340693,2.33,2.08,B
288.376528,0.089929,32.535479,98906.972677,84.915602,3.78691,-5.779374,2.08,2.19,C
288.945411,0.090354,29.858034,98766.233909,79.073073,3.240494,-5.993968,2.19,2.11,B
291.729859,0.086903,28.899436,98921.976723,67.892805,3.604884,-6.274905,2.11,2.6,C
294.666591,0.043645,27.622316,98733.897919,57.362874,4.642876,-7.838027,2.6,2.46,C
291.308243,0.114055,24.597793,98612.316924,67.180818,2.524944,-8.855848,2.46,2.54,C
291.127736,0.12098,21.603233,98426.959623,66.38571,2.406442,-7.831623,2.54,2.67,D
294.988085,0.081267,20.770184,98430.73953,57.407736,2.009543,-7.797421,2.67,2.7,D
297.356479,0.012903,22.512609,98225.612727,52.530316,4.239831,-6.456729,2.7,2.84,D
291.316562,-0.020966,22.618766,98229.134453,74.352431,2.449661,-5.837997,2.84,2.8,D
290.326245,-0.005511,22.373528,98183.213962,76.250524,2.482085,-4.739626,2.8,2.27,C
293.397402,-0.113117,21.318329,98494.63356,69.544204,2.867866,-5.517256,2.27,2.96,D
296.031659,-0.124283,19.403603,98426.999916,59.755187,5.293029,-6.342824,2.96,2.74,D
290.320457,-0.014281,17.145766,98509.924832,78.111152,3.00975,-7.013504,2.74,2.8,D
290.059561,-0.022959,16.846683,98494.894814,76.083083,3.966357,-6.379583,2.8,2.74,D
292.49447,0.031336,18.728901,98712.247668,69.217245,4.514269,-7.541171,2.74,3.3,D
293.760425,-0.071949,18.510808,98523.612347,63.221251,6.341177,-7.372937,3.3,3.42,D
289.89584,-0.047377,16.612035,98437.458283,74.467803,6.14219,-8.881018,3.42,3.78,D
290.582645,-0.032617,17.483677,98387.669735,67.999693,4.088399,-8.120218,3.78,3.46,D
292.659179,0.017624,17.823522,98402.654579,63.991218,1.786045,-6.625255,3.46,3.18,D
295.779353,-0.075028,17.079874,98150.329699,50.377567,5.033711,-8.476823,3.18,3.62,D
291.719977,0.03785,17.023093,98034.462862,59.005311,2.771193,-7.927191,3.62,3.36,D
291.723266,0.092803,17.059984,97967.663452,59.510745,0.957997,-6.394377,3.36,2.64,D
293.907666,0.012197,16.099878,98149.146396,56.978777,0.712373,-6.69401,2.64,2.73,D
298.14004,-0.208653,17.191716,98128.929927,42.993304,3.388425,-4.274565,2.73,2.23,C
291.995227,-0.09213,17.588665,98203.450257,61.536855,0.791489,-2.540775,2.23,2.32,C
290.187999,-0.108424,16.944928,98240.9706,70.746099,0.052256,0.769662,2.32,2.29,C
292.845656,-0.186615,18.113004,98560.622072,66.137861,0.589668,3.207665,2.29,1.59,B
294.34175,-0.155355,18.009308,98519.413435,62.129937,2.668702,2.131865,1.59,1.48,B
289.260567,-0.019806,16.962726,98607.411736,81.894661,1.833429,0.917919,1.48,1.36,B
288.605317,0.030798,16.357714,98582.809095,80.386514,1.278007,1.170843,1.36,1.17,A
291.941228,-0.063808,16.711209,98765.162632,68.986063,2.302449,1.487106,1.17,1.18,A
291.418817,-0.101052,17.624566,98605.077011,70.992875,4.600528,0.61262,1.18,1.22,A
287.445877,-0.010668,17.380314,98625.406339,89.160868,2.511575,-0.718354,1.22,1.03,A
286.8218,-0.016466,17.238382,98576.872766,89.363629,1.819384,0.783129,1.03,1.11,A
288.72946,-0.088699,18.889143,98881.981633,78.193722,2.288734,1.357529,1.11,0.8,A
290.286482,-0.106095,20.364762,98778.542454,72.528771,3.401897,1.704825,0.8,0.9,A
287.062987,0.012,19.066551,98798.547571,89.820965,2.205272,0.599129,0.9,0.88,A
289.083882,0.023311,16.458459,98779.708989,79.38493,1.130855,0.764368,0.88,0.99,A
288.936449,-0.109414,16.065752,98966.966477,79.601508,3.183092,0.656896,0.99,1.04,A
289.786616,-0.134508,15.446542,98842.664117,72.785089,5.106315,-0.85144,1.04,1.42,B
287.083259,-0.007125,15.815525,98785.119556,91.36879,3.476504,-2.513289,1.42,1.33,A
287.859826,-0.006494,15.736606,98672.972199,85.259252,3.545166,-2.901982,1.33,1.39,B
290.282945,-0.125049,16.786549,98765.266089,75.27063,3.503293,-2.861658,1.39,1.64,B
290.830784,-0.162717,16.16172,98620.429875,67.948651,6.240393,-3.884514,1.64,2.71,D
288.583843,-0.05798,15.769043,98587.797302,79.162617,4.459244,-4.509992,2.71,2.23,C
288.572695,0.010783,14.002096,98501.665514,76.422341,3.687106,-5.129704,2.23,2.7,D
290.176233,-0.007346,12.820683,98772.562369,71.7349,3.984266,-4.254395,2.7,2.54,C
291.816029,-0.082853,11.842608,98586.077323,61.71858,5.628069,-4.122538,2.54,2.66,D
288.55291,0.00976,11.169517,98657.022815,76.346671,3.687379,-5.013893,2.66,2.13,C
286.974752,0.072952,10.663966,98638.987767,82.476238,3.64837,-4.489102,2.13,2.23,C
290.599791,-0.032446,11.396211,98932.496339,69.808139,3.698906,-4.699719,2.23,1.9,B
291.118141,-0.064542,11.796109,98809.311587,63.664556,5.746075,-3.745009,1.9,2.25,C
288.148412,0.019677,12.937646,98849.660116,78.059379,4.704446,-5.853541,2.25,2.35,C
285.569139,-0.021687,12.826789,98753.707659,90.469635,4.145776,-5.609923,2.35,2.7,D
290.018975,-0.054627,14.640989,98931.124888,72.124489,4.470028,-5.091897,2.7,1.94,B
290.894977,-0.132211,15.727799,98765.415749,67.995434,6.136751,-5.380489,1.94,2.54,C
287.608003,-0.033541,15.35185,98697.220959,81.922746,5.313362,-6.241027,2.54,2.4,C
287.885963,-0.087284,14.381534,98582.978636,75.945669,5.292442,-6.171515,2.4,2.87,D
289.657196,-0.062798,16.565143,98704.085134,71.746869,5.251792,-6.496497,2.87,2.85,D
292.489653,-0.086387,16.614839,98542.797649,61.305137,5.511129,-5.895421,2.85,2.69,D
288.690937,0.005606,17.326578,98513.502743,76.080343,5.164674,-5.613644,2.69,2.62,D
288.335655,0.008325,16.773041,98491.130006,76.974211,3.709659,-5.528371,2.62,2.17,C
291.029419,-0.074876,16.666722,98723.072293,68.323708,3.367992,-4.177034,2.17,1.85,B
292.580035,-0.107547,16.244721,98767.508421,63.476789,4.183113,-3.173427,1.85,1.88,B
288.615633,-0.065662,15.817752,98763.914618,77.81482,2.115258,-2.96549,1.88,1.76,B
288.77794,0.043713,15.429785,98735.429293,74.411859,1.764263,-3.034466,1.76,1.66,B
291.349577,-0.169352,16.587712,98911.380331,69.620371,2.59827,-0.07421,1.66,1.56,B
293.520615,-0.148791,15.531538,98845.490595,62.806818,3.395312,0.754166,1.56,1.83,B
288.783678,-0.053937,12.746734,98770.960755,79.841749,1.406031,0.142131,1.83,1.78,B
289.559233,-0.129858,12.579626,98750.221986,73.192952,1.108051,1.214147,1.78,1.4,B
290.792427,-0.174893,12.042191,98922.226994,71.370964,2.551267,1.770541,1.4,1.38,B
292.618051,-0.193416,12.270361,98765.559698,62.687913,2.835383,1.061026,1.38,1.12,A
287.271383,-0.126971,11.956878,98765.237142,85.712362,2.149794,0.140912,1.12,1.03,A
288.517908,-0.059986,13.482853,98746.404942,77.19861,1.148811,0.249071,1.03,1.18,A
289.724805,-0.064443,17.353465,99035.11273,72.885091,1.99118,0.847634,1.18,1.04,A
291.431286,-0.137077,18.166727,98996.94996,61.589193,4.558141,-2.20448,1.04,0.88,A
287.282851,0.059811,16.270676,99044.596423,84.101479,2.954491,-3.87683,0.88,0.92,A
287.564607,0.067495,15.169105,99020.382757,79.027431,2.464124,-3.620964,0.92,0.9,A
291.028985,-0.052556,17.055636,99222.428211,65.89378,3.355412,-2.995128,0.9,1.09,A
293.590575,-0.174438,19.078252,99082.650673,57.446722,6.095182,-4.121416,1.09,1.12,A
288.55622,-0.037611,18.034378,99120.540843,77.091942,4.318481,-6.073594,1.12,1.5,B
288.774398,-0.008813,14.479075,99062.647753,73.46832,2.295443,-4.824833,1.5,1.44,B
292.606152,0.087963,14.215699,99180.439095,61.589666,2.468648,-5.764231,1.44,2.07,B
295.786774,-0.122088,13.589097,98920.866472,50.416221,5.884656,-5.762445,2.07,2.32,C
290.106486,0.004498,13.849217,98812.876597,68.184824,3.332465,-5.889099,2.32,1.92,B
289.282194,-0.006339,13.70158,98631.058569,70.630742,3.110926,-4.880132,1.92,1.9,B
291.65774,-0.043463,15.883106,98800.027846,65.556134,4.620177,-4.875363,1.9,1.34,A
294.091354,-0.144193,16.622676,98689.923024,57.305098,5.412212,-3.93378,1.34,2.09,B
288.913425,-0.005363,16.088008,98675.550006,77.174507,3.394793,-5.62062,2.09,2.17,C
288.34409,0.029438,14.848231,98635.979038,76.116644,3.46178,-5.746027,2.17,2.16,C
292.157073,-0.026666,16.149056,98776.713078,64.728258,3.668646,-5.329832,2.16,2.05,B
294.88064,-0.061771,16.220358,98557.550286,54.675472,4.414417,-4.492686,2.05,2.91,D
289.154073,-0.0079,17.777975,98535.387192,76.830897,3.425849,-5.075334,2.91,2.09,B
289.098646,-0.103331,17.264888,98530.660528,76.041115,4.185342,-5.898641,2.09,2.11,B
291.016835,-0.030711,16.930287,98762.599506,69.793447,3.991917,-5.756098,2.11,2.35,C
293.894837,-0.13728,15.815904,98570.675001,60.309615,5.303,-5.403668,2.35,2.85,D
289.531382,-0.05497,16.364931,98540.126674,73.146131,2.945047,-5.410537,2.85,2.39,C
288.795697,0.00708,16.768404,98444.769372,72.74317,3.202767,-5.141803,2.39,2.41,C
291.154903,-0.106771,17.941148,98671.55431,66.703927,3.079317,-5.163198,2.41,2.25,C
293.727378,-0.151076,16.389708,98566.834028,56.172675,5.470642,-4.530711,2.25,2.42,C
289.62421,-0.081827,15.77276,98575.284025,69.483139,3.453633,-5.008638,2.42,1.97,B
287.987534,-0.020144,16.301335,98573.603227,76.867236,2.149913,-5.011155,1.97,2.33,C
291.61319,-0.111952,17.666374,98797.895742,65.069783,2.976303,-4.15105,2.33,1.91,B
293.503516,-0.13285,17.858948,98671.599484,60.626132,4.31876,-4.221356,1.91,2.25,C
288.59215,-0.03281,17.766804,98735.0987,79.877245,2.265197,-5.057288,2.25,2.1,B
287.965916,0.053878,17.453397,98753.872517,81.251664,1.754017,-4.032496,2.1,1.91,B
290.937128,-0.070104,17.456932,98994.401643,71.255631,2.990304,-4.144388,1.91,1.81,B
292.381218,-0.074576,17.039591,98884.625759,64.270119,4.669976,-4.506066,1.81,2.02,B
288.976389,-0.000557,16.264906,98865.901844,77.564774,2.478679,-3.385039,2.02,1.68,B
287.898529,0.020138,15.743063,98825.124283,81.410583,1.700669,-3.550575,1.68,1.83,B
291.345361,-0.084543,17.030353,99076.95844,68.756674,2.596446,-3.021063,1.83,1.82,B
293.393925,-0.0597,17.452272,98979.36997,59.939241,4.192209,-3.753035,1.82,2.31,C
289.373326,0.042723,19.249942,99012.176856,74.877718,2.73088,-4.589152,2.31,2.6,C
288.219569,0.111618,19.430369,98958.042428,79.285542,1.905506,-4.4625,2.6,2.38,C
291.695587,0.046987,21.674989,99151.779845,67.118959,3.442485,-5.214898,2.38,2.24,C
295.00536,-0.114933,21.03798,99021.876629,54.990376,4.721426,-6.265357,2.24,2.59,C
289.87437,-0.019275,18.656001,98928.380875,72.110947,3.575068,-7.101691,2.59,2.17,C
290.131853,0.061774,16.382865,98807.28076,68.005326,2.826258,-6.793984,2.17,2.24,C
292.973112,-0.006448,15.926357,98876.867856,61.119597,3.981787,-7.222965,2.24,2.313333,C
294.979568,-0.067026,13.854941,98646.867856,52.85131,5.27419,-6.400157,2.313333,2.66,D
289.914577,-0.044994,14.24849,98574.974052,67.528269,3.517637,-6.796808,2.66,2.45,C
288.004321,-0.023576,13.669221,98465.938591,75.211627,3.725071,-5.936283,2.45,2.37,C
291.770032,-0.032132,13.793912,98667.445465,63.333348,4.562863,-5.461467,2.37,2.14,C
293.353745,-0.193602,12.458968,98615.52096,57.150059,5.379661,-5.038066,2.14,2.33,C
288.58815,-0.035236,13.14266,98630.297526,74.620079,3.697873,-5.059612,2.33,2.29,C
287.734978,-0.10374,13.374695,98629.174746,78.351832,5.126779,-4.820203,2.29,2.01,B
289.847059,-0.078563,14.92149,98946.5276,70.837836,4.829822,-3.760406,2.01,1.63,B
290.841765,-0.199928,14.907375,98952.820549,66.506959,5.531218,-3.957985,1.63,2.02,B
288.240004,-0.041057,16.193856,98917.021161,81.368917,3.70529,-5.189776,2.02,1.68,B
287.819506,-0.066926,16.142248,98837.960117,80.620591,3.449984,-4.094763,1.68,1.64,B
291.501653,-0.084552,17.110115,99083.767306,67.314981,4.523885,-4.242285,1.64,1.696667,B
292.028182,-0.175361,16.854153,98931.633158,65.294017,6.227983,-4.191182,1.696667,1.82,B
288.322502,-0.09787,16.73544,98941.413769,82.662856,4.303807,-4.42273,1.82,1.516667,B
288.01764,-0.071256,16.893235,98954.64496,82.630435,3.59697,-4.293227,1.516667,1.48,B
291.234346,-0.078521,16.717676,99185.416138,68.986063,4.054244,-4.921005,1.48,1.63,B
292.094654,-0.196539,14.945293,99017.419492,63.826033,5.643236,-4.740093,1.63,2.02,B
288.405235,0.021416,12.816572,98994.11418,80.654294,3.72756,-5.027798,2.02,1.79,B
286.328458,0.035511,11.607996,98916.791927,91.743044,3.023639,-4.256446,1.79,1.79,B
291.144265,0.006151,13.294078,99079.856994,69.975415,4.795735,-5.023238,1.79,2.04,B
292.245357,-0.022833,15.631304,98865.90789,64.357246,5.475769,-5.362553,2.04,2.51,C
289.38063,0.101964,17.725458,98768.431014,78.322944,3.95019,-5.711568,2.51,2.36,C
288.790049,0.048411,17.338281,98672.912316,77.348322,2.60309,-5.324865,2.36,1.93,B
292.837534,0.023834,18.300647,98770.886299,63.253837,2.580139,-4.351789,1.93,1.95,B
296.402744,-0.148893,17.609838,98507.84516,53.837115,4.89143,-4.787328,1.95,2.54,C
291.100871,-0.076685,19.14125,98437.06799,72.308748,3.142756,-5.450527,2.54,2.33,C
291.240668,0.011524,19.166306,98245.17584,67.972086,2.553483,-5.017124,2.33,2.7,D
293.201015,-0.103378,20.44698,98398.113422,64.762804,2.579589,-3.185433,2.7,2.41,C
296.10506,-0.082764,19.978356,98251.810781,56.861651,3.783963,-2.813826,2.41,2.96,D
290.14976,-0.010942,19.720395,98249.22031,76.956945,1.9451,-3.163012,2.96,2.69,D
290.316705,-0.104157,18.861966,98216.932803,73.176159,1.913236,-1.152912,2.69,2.74,D
292.374783,-0.1436,20.243445,98431.344613,69.660716,2.060147,-0.466349,2.74,2.09,B
292.579785,-0.148815,21.503743,98298.991076,68.300351,3.222936,-0.669572,2.09,2.07,B
289.369006,-0.033627,22.224886,98451.520192,81.710607,1.383391,-0.473161,2.07,1.79,B
288.929051,-0.077647,21.72666,98510.117165,82.219881,2.107998,-0.073051,1.79,2.2,C
291.613274,-0.144804,22.174585,98764.86303,70.775883,1.649251,0.956494,2.2,1.81,B
291.785358,-0.103277,22.316965,98714.2227,71.061426,2.612491,-0.077543,1.81,1.59,B
289.242215,-0.045577,22.015742,98814.01944,83.773837,1.296064,-2.007179,1.59,1.46,B
289.462758,-0.004806,22.385031,98856.945621,80.095343,2.08235,-2.208399,1.46,1.5,B
291.095349,-0.078102,22.560386,99044.889057,74.092234,1.746645,-1.804953,1.5,1.54,B
293.503203,-0.132922,20.37621,98919.179917,64.223336,3.80164,-4.561765,1.54,2.01,B
290.035276,-0.124041,18.40491,98922.006005,77.482973,2.128056,-4.376438,2.01,2.24,C
288.818924,0.015688,16.165423,98851.436823,80.988407,1.860732,-4.251046,2.24,2.2,C
292.911047,0.000239,15.651922,98962.519003,65.291083,2.093886,-4.54326,2.2,2.2,C
295.00406,-0.036933,15.372181,98763.744796,58.393171,5.533232,-5.319788,2.2,2.75,D
290.389721,0.005234,15.239849,98664.588386,73.906094,3.908412,-6.53364,2.75,2.49,C
288.8973,-0.010883,15.170448,98610.724903,79.771586,4.262403,-6.723894,2.49,2.9,D
291.991413,-0.058045,14.799588,98798.40835,68.460011,4.550394,-6.128674,2.9,2.46,C
293.381504,-0.161501,14.887119,98684.82863,61.172037,5.569509,-5.100927,2.46,3.06,D
289.76296,0.003804,15.706037,98655.408047,74.554292,3.94556,-5.085553,3.06,2.54,C
288.305151,0.01712,15.587303,98630.747803,80.458641,3.043389,-5.058662,2.54,2.39,C
291.916349,-0.060226,16.105581,98895.609889,67.141267,3.111343,-3.940355,2.39,1.79,B
293.411233,-0.166753,16.602272,98816.232436,60.364653,4.193901,-2.89663,1.79,1.78,B
289.89518,-0.070835,16.465235,98852.383816,73.802378,0.966168,-1.281061,1.78,1.46,B
289.196496,0.03435,15.465495,98819.831746,75.4099,-0.694806,-0.459043,1.46,1.39,B
292.21712,-0.150587,16.471952,99147.763628,66.615854,1.054981,0.425726,1.39,1.21,A
295.096058,-0.210504,16.527025,99005.68372,57.804859,3.282067,0.393961,1.21,1.2,A
290.246348,-0.15166,18.603506,98994.35476,77.010803,2.279594,-0.957219,1.2,1.28,A
288.853519,-0.196424,19.633589,98894.169435,80.782564,1.607064,0.736052,1.28,1.4,B
293.305515,-0.102401,20.589403,99007.221294,63.988148,1.622138,1.509846,1.4,1.15,A
295.132957,-0.127711,19.484855,98852.867088,58.356563,3.689518,0.130176,1.15,1.32,A
290.23025,-0.078044,18.726382,98759.881259,76.989673,2.362423,-1.961303,1.32,1.03,A
289.239653,-0.022246,18.08801,98601.826619,77.935313,1.360858,-0.850223,1.03,1.26,A
293.213935,-0.141506,18.768317,98615.240215,64.122696,1.591386,-0.164838,1.26,1.12,A
297.032336,-0.129563,18.405439,98446.820919,54.322349,3.241313,-0.116399,1.12,1.16,A
291.141063,-0.119956,19.313925,98422.465684,74.12098,1.785005,-0.557334,1.16,1.19,A
291.567684,-0.049754,20.156447,98376.230728,69.712197,0.217617,1.018368,1.19,1.32,A
293.855201,-0.165918,21.034428,98602.50613,64.580835,1.770572,2.255103,1.32,1.3,A
296.507806,-0.223588,21.331586,98525.24187,58.356563,3.162721,1.809449,1.3,1.2,A
290.286638,-0.063336,21.971899,98600.663936,81.973534,0.907076,0.291503,1.2,1.09,A
292.409981,-0.059137,23.287321,98559.070024,68.331506,0.041051,-0.718807,1.09,1.16,A
294.876913,-0.089481,23.967079,98799.962151,62.910392,1.658568,0.778093,1.16,1.08,A
295.174136,-0.151513,24.208714,98673.990104,61.582756,4.3583,0.127167,1.08,1.1,A
290.419601,0.048026,24.807082,98689.328204,81.676871,0.913026,-0.194738,1.1,1.06,A
293.671485,-0.005609,25.48462,98594.517964,64.837066,1.457428,-0.617987,1.06,1.02,A
294.48883,-0.112053,25.510767,98727.742772,64.877971,1.088848,-0.625533,1.02,1.27,A
295.744371,-0.134887,25.160031,98614.861375,60.849083,2.637323,-0.629169,1.27,0.92,A
290.527186,-0.009425,23.06313,98567.095617,80.868849,1.833146,-2.531792,0.92,1.05,A
290.496826,-0.047621,22.870616,98529.344332,79.79561,1.915277,-2.055848,1.05,1.0,A
293.615079,-0.118221,21.914475,98668.502397,65.807832,2.10428,-1.490579,1.0,1.02,A
293.455065,-0.086014,22.736525,98578.152214,63.813158,3.967367,-1.898875,1.02,0.95,A
289.507918,-0.032675,23.05982,98541.223663,81.663996,2.434711,-1.981885,0.95,1.33,A
287.832023,0.014564,23.745097,98521.631839,90.434646,1.956602,-2.412338,1.33,1.06,A
291.510103,-0.158686,23.206834,98650.834688,71.351013,2.396274,-1.143439,1.06,1.01,A
291.374315,-0.142686,22.735436,98602.244541,69.936249,5.01336,-1.984558,1.01,0.97,A
289.275632,-0.036103,22.269168,98633.536754,82.891299,3.211207,-2.711477,0.97,1.02,A
288.989815,-0.042723,21.884766,98549.015005,84.001988,2.881346,-3.214529,1.02,0.94,A
293.014348,-0.061806,22.248489,98781.876811,67.74683,3.096645,-1.910144,0.94,0.81,A
292.277643,-0.076199,22.268975,98657.724447,69.801063,4.855153,-1.514149,0.81,0.91,A
289.882788,-0.088231,22.592818,98723.365902,83.247312,3.042681,-2.166342,0.91,1.12,A
288.676832,-0.040606,24.427836,98638.342266,89.002626,2.906513,-2.349119,1.12,1.46,B
291.855091,-0.03746,25.444418,98765.641855,73.398268,3.202241,-2.087805,1.46,1.32,A
292.994893,-0.14374,25.370113,98627.335472,68.420845,4.977127,-2.022132,1.32,1.44,B
289.509605,-0.084823,24.17263,98628.237444,84.197971,3.891746,-3.402752,1.44,1.4,B
289.367839,-0.022953,24.059116,98576.926031,83.913915,3.386633,-3.242998,1.4,1.24,A
291.216689,-0.030579,23.708692,98741.152516,75.641545,4.19011,-3.620915,1.24,1.09,A
290.672988,-0.102382,22.04941,98691.481454,76.921123,5.121831,-2.261034,1.09,1.3,A
289.304097,-0.036997,21.550314,98711.97525,84.903268,4.31311,-3.371953,1.3,1.07,A
289.323599,-0.024418,22.535892,98660.768658,84.04877,3.156604,-3.380115,1.07,1.11,A
291.684378,-0.002134,23.153715,98765.001526,73.627019,3.30921,-2.96044,1.11,1.0,A
292.077524,-0.118769,22.693925,98704.815812,71.10757,4.987744,-3.209995,1.0,1.3,A
288.705768,-0.085041,22.119442,98665.943555,88.85824,3.984274,-3.93238,1.3,1.04,A
289.695433,-0.005197,22.030779,98608.620037,82.441556,2.584214,-3.101523,1.04,1.17,A
291.526499,-0.030871,21.485275,98771.909221,74.455532,2.838988,-3.46034,1.17,1.0,A
293.417741,-0.139162,19.426718,98642.157266,67.206724,5.250011,-3.823322,1.0,1.24,A
288.849355,-0.089216,18.947463,98590.58129,87.106469,4.018222,-4.680192,1.24,1.19,A
288.879076,-0.002912,19.42401,98543.385103,85.031475,3.117527,-4.568497,1.19,1.32,A
291.563884,-0.040189,22.622809,98773.419167,75.102078,3.42166,-4.041885,1.32,1.77,B
294.427313,-0.12148,22.385043,98668.348702,64.384813,5.324125,-4.610934,1.77,2.13,C
289.934796,0.018507,24.656417,98652.117209,83.004342,3.993633,-5.37482,2.13,2.01,B
288.562859,0.115977,27.25552,98545.104693,84.972252,3.782711,-4.824057,2.01,1.29,A
291.588133,-0.092738,29.300318,98708.105385,74.273564,3.882536,-2.748887,1.29,1.32,A
293.877595,-0.171008,27.594465,98540.308926,66.446122,5.305679,-2.87067,1.32,1.66,B
290.088546,-0.047761,25.457121,98540.249278,80.591868,4.865712,-4.386393,1.66,2.22,C
288.861363,-0.012326,23.098558,98365.42583,84.250382,4.676472,-4.927721,2.22,2.4,C
290.202237,-0.109547,20.842262,98449.799237,77.178079,4.9461,-3.370922,2.4,2.18,C
290.953731,-0.123486,20.794102,98352.599352,71.190174,5.636955,-3.073957,2.18,2.5,C
288.757574,-0.100963,22.234682,98317.660072,79.664673,4.104875,-2.696089,2.5,1.99,B
288.206372,0.032445,22.564007,98260.770313,82.580787,3.388653,-3.734833,1.99,1.86,B
291.18044,-0.184741,23.773446,98509.149162,71.149191,3.81882,-3.106847,1.86,1.69,B
291.106898,-0.144964,23.230155,98480.436258,67.56604,4.289118,-3.282234,1.69,1.58,B
289.361139,-0.111799,22.532028,98531.673551,74.548185,2.67747,-2.801717,1.58,1.57,B
288.418263,0.008034,21.444014,98572.180166,78.886138,1.676425,-2.550501,1.57,2.0,B
291.811734,-0.072229,21.163976,98780.82996,66.791385,1.352619,-1.478462,2.0,1.89,B
294.927807,-0.093716,20.797983,98678.369948,56.142032,3.193374,-2.667959,1.89,1.86,B
