air,omega,pr_wtr,pres,rhum,uwnd,vwnd,WVHT,WVHT_6h,WVHT_ord_6h
285.297602,0.077407,13.160877,98448.503053,84.203179,2.084335,-3.031839,1.84,2.31,C
290.097871,-0.085466,15.318393,98521.14836,63.50394,4.267606,-3.401087,2.31,2.51,C
292.219953,-0.182995,15.242134,98234.654302,54.879095,7.181522,-3.531316,2.51,2.22,C
288.306161,-0.067107,15.848074,98213.87302,73.458698,4.138419,-3.390232,2.22,2.07,B
285.804384,-0.034734,13.894063,98168.456265,85.479214,2.2884,-3.041242,2.07,2.46,C
292.475116,-0.189687,14.228741,98284.191795,57.848511,4.611518,-3.22202,2.46,2.23,C
294.574106,-0.355301,12.845358,98142.168013,48.155272,7.768257,-3.686776,2.23,2.27,C
288.81157,-0.178231,12.83985,98246.433909,73.676084,4.898642,-3.150381,2.27,2.01,B
287.438464,-0.034063,13.870482,98276.284327,76.855819,3.227255,-2.928972,2.01,2.05,B
292.103329,-0.097686,19.731336,98471.835141,58.426535,5.154272,-3.059175,2.05,1.69,B
295.714326,-0.32086,24.428792,98313.224871,48.369955,8.037326,-4.296005,1.69,1.81,B
289.96277,-0.050132,27.767488,98376.356075,76.708929,4.785163,-4.142392,1.81,1.77,B
290.108423,0.009244,25.410621,98246.285753,72.24943,2.180125,-3.546226,1.77,1.66,B
294.858537,-0.095419,24.879994,98304.905606,57.842796,5.296295,-3.11282,1.66,2.12,C
298.398827,-0.172623,24.351355,98074.19322,48.064604,7.697212,-3.434656,2.12,2.72,C
291.697797,0.061762,24.803192,98124.094204,72.143961,4.978132,-3.714574,2.72,2.59,C
290.846451,0.054448,23.863762,97985.212873,72.697066,2.802794,-3.163911,2.59,3.04,C
295.554375,-0.033191,24.814387,98140.839949,56.730078,4.542943,-2.861443,3.04,2.8,C
299.482655,-0.137814,24.678333,97851.195429,45.063144,6.686603,-3.373889,2.8,3.06,C
293.338011,-0.003011,24.128333,97780.78515,62.876668,3.201448,-3.179672,3.06,2.72,C
292.256035,-0.021282,23.775166,97659.973748,66.251941,1.212574,-2.850794,2.72,2.43,C
297.706727,-0.059038,23.773908,97756.435761,50.100102,1.904648,-0.202577,2.43,2.77,C
300.537782,-0.142465,23.282596,97587.293305,42.517463,3.785631,-1.226652,2.77,2.31,C
292.986311,-0.072419,22.865381,97699.556102,69.154628,2.37322,-0.888291,2.31,2.24,C
291.886151,-0.009262,23.061762,97665.428634,68.165292,1.599867,-1.080143,2.24,1.83,B
296.555558,-0.205548,24.682784,97936.08544,55.633193,4.015305,-0.758128,1.83,1.94,B
299.404569,-0.235973,23.306788,97789.8163,48.065212,6.202347,-1.352996,1.94,2.07,B
291.677713,-0.067711,22.109277,97897.011236,75.767219,3.438062,-1.818416,2.07,2.38,C
291.96758,-0.075715,19.804749,97844.365928,70.075582,2.913725,-1.993054,2.38,2.76,C
295.372517,-0.111483,19.639445,98046.439495,60.147296,4.767593,-1.869196,2.76,2.61,C
297.593288,-0.182552,18.238426,97795.814879,52.19223,7.017038,-1.737795,2.61,2.94,C
290.797639,-0.170971,17.020099,97826.313448,76.795734,5.311426,-2.626477,2.94,3.44,D
290.286002,-0.178771,17.220426,97705.223473,75.931336,3.528129,-2.49298,3.44,3.34,D
295.079763,-0.270109,17.082822,97747.722196,60.813429,4.161908,-0.948266,3.34,3.17,D
298.753401,-0.244864,18.018482,97415.628093,49.36273,4.762139,-1.214365,3.17,3.51,D
291.721335,-0.112706,18.517983,97379.054038,70.764466,2.453473,-0.972319,3.51,2.82,C
290.074122,0.068849,19.097671,97324.241215,74.186275,-0.196807,-0.391694,2.82,2.39,C
295.891443,-0.118363,19.560848,97632.658758,57.363998,0.176215,2.384831,2.39,2.68,C
299.332488,-0.213168,19.549661,97595.68874,47.239683,3.213183,1.203875,2.68,2.64,C
290.91511,-0.057262,19.633387,97841.631094,75.763213,0.234919,1.025507,2.64,1.99,B
289.289224,-0.031466,18.133866,97882.302352,80.418835,0.264407,0.688186,1.99,2.24,C
294.770348,-0.068818,18.599062,98145.588798,61.467965,1.790515,0.649536,2.24,1.8,B
296.318893,-0.173398,17.822624,98018.006336,59.345719,4.790338,0.052303,1.8,1.58,A
290.217129,-0.027011,17.735065,98171.013565,83.740964,3.181994,-0.658131,1.58,1.34,A
289.19194,-0.072845,18.778651,98087.933017,82.275892,2.677065,-1.327679,1.34,1.36,A
295.593016,-0.140734,19.26745,98276.798326,57.403901,3.994695,-1.303477,1.36,1.41,A
294.895599,-0.180061,19.519627,98079.725941,60.932028,6.839919,-1.37323,1.41,1.21,A
290.173584,-0.054652,17.631417,98133.010315,80.471819,4.332134,-1.403728,1.21,1.23,A
286.817424,-0.085682,16.512393,98124.987954,91.79974,2.830054,-1.65882,1.23,1.09,A
293.407008,-0.169257,17.122645,98365.028157,63.395316,4.194906,-1.172449,1.09,0.86,A
294.000486,-0.114447,16.766228,98286.373169,59.210609,5.890135,-0.3455,0.86,0.95,A
289.277573,-0.0514,16.163594,98350.253465,81.114035,2.695623,-0.798851,0.95,0.92,A
288.995637,-0.061933,15.659272,98303.490272,80.510806,1.745009,-1.295052,0.92,0.88,A
293.788683,-0.116909,16.037137,98437.696073,60.819695,3.674459,-1.530257,0.88,0.85,A
293.107127,-0.252243,13.751576,98301.374205,59.931562,6.566488,-0.730664,0.85,0.93,A
288.913836,-0.077359,13.896728,98228.403536,82.644865,3.861222,-1.395739,0.93,1.2,A
288.619361,0.017578,13.307964,98137.939603,80.989062,2.79339,-2.011567,1.2,1.17,A
293.029447,-0.211195,13.86822,98237.297539,61.465095,5.011336,-2.250406,1.17,1.4,A
292.753755,-0.193881,12.37834,98066.161422,57.049803,7.557868,-1.206422,1.4,1.58,A
289.021326,-0.145198,13.071838,98076.084515,77.986516,4.903721,-2.153642,1.58,1.76,B
288.008124,-0.028046,12.564063,97964.382596,79.806722,3.103829,-2.473175,1.76,2.15,C
292.659813,-0.085855,13.243789,98177.405993,62.798162,4.745903,-2.424731,2.15,2.12,C
293.408622,-0.138236,12.86517,97998.926284,57.622205,6.821311,-2.837288,2.12,2.17,C
289.207313,-0.039831,12.592944,98083.093309,76.957199,5.22874,-2.836906,2.17,2.33,C
286.041821,0.019627,11.228419,98097.859844,88.83317,3.311075,-2.366674,2.33,2.4,C
292.767001,-0.178285,11.29548,98337.993902,61.161503,5.286506,-2.364048,2.4,2.47,C
293.318717,-0.14322,10.892803,98178.532673,57.358775,7.901103,-2.931283,2.47,2.29,C
289.118992,-0.017935,11.7689,98245.627167,75.981902,5.995806,-3.542647,2.29,2.24,C
285.175798,-0.048589,11.994798,98154.675766,93.34346,3.583859,-2.462913,2.24,2.63,C
293.257575,-0.137403,13.726403,98291.507855,58.538402,5.99284,-2.694666,2.63,2.54,C
293.950477,-0.238242,14.74049,98064.84653,56.109395,8.049327,-1.875208,2.54,2.49,C
289.273578,-0.103338,14.74734,98038.078176,76.553387,5.597735,-2.741361,2.49,2.83,C
288.934112,-0.171115,13.235085,97975.161808,76.562929,5.690905,-2.838054,2.83,2.88,C
291.585674,-0.17652,14.214767,98078.409622,66.099042,5.604405,-2.123398,2.88,2.65,C
294.692281,-0.164392,13.823976,97853.687804,53.107935,7.427172,-2.135257,2.65,2.96,C
288.93039,0.004998,14.440631,97957.701659,77.319882,4.330992,-1.581714,2.96,2.92,C
288.454855,-0.029005,15.87429,97976.705541,81.092,2.634803,-0.300851,2.92,2.2,C
291.691135,-0.082714,16.346164,98288.259449,67.521625,2.503747,0.876123,2.2,1.84,B
293.655167,-0.139505,16.032742,98261.574589,60.739178,4.353961,0.289878,1.84,1.63,B
288.681471,-0.057662,15.951959,98336.830017,83.169764,3.071206,-1.335536,1.63,1.32,A
288.755427,0.027932,14.404997,98271.907315,79.008157,1.232728,0.960129,1.32,1.58,A
291.683021,-0.164509,15.333795,98548.59282,69.019168,2.040831,0.877819,1.58,1.68,B
295.202619,-0.145486,13.461695,98358.486292,54.326122,3.825702,0.801693,1.68,1.76,B
289.26897,0.000123,13.120953,98352.132233,81.064128,2.003247,-0.892857,1.76,1.53,A
289.480829,-0.060708,12.758116,98295.936267,75.36943,0.604608,-0.211131,1.53,1.67,B
293.257656,-0.167929,13.791405,98458.486292,61.255685,2.028509,-0.197495,1.67,1.45,A
296.395615,-0.233007,15.790714,98234.836855,46.230181,5.106257,-0.314678,1.45,1.32,A
289.466369,-0.091868,18.635636,98298.004765,77.210442,3.281802,-2.113191,1.32,1.22,A
287.295053,-0.127894,21.249825,98292.020783,82.823799,2.246653,-2.052234,1.22,1.28,A
293.838689,-0.144715,26.004784,98529.539653,55.617124,4.091444,-1.987426,1.28,1.35,A
295.751949,-0.215388,25.297785,98395.969975,46.992564,6.021526,-1.912384,1.35,1.39,A
290.403995,-0.042722,25.034317,98451.864616,72.214113,4.343479,-2.911871,1.39,1.46,A
288.843352,-0.03138,23.654079,98373.071055,74.046767,3.021467,-2.771237,1.46,1.39,A
294.908559,-0.123215,25.750022,98615.257589,54.027311,4.829412,-3.054047,1.39,1.66,B
297.878127,-0.154349,26.047302,98397.004225,43.027453,6.517328,-2.84399,1.66,1.77,B
293.021796,-0.026972,25.268601,98417.863195,60.271637,4.778983,-3.245012,1.77,1.67,B
292.000946,-0.01324,21.948513,98318.357103,62.19863,2.23646,-3.951759,1.67,1.76,B
297.779013,-0.035446,21.843669,98396.819363,44.521326,4.525009,-3.506729,1.76,2.02,B
301.578932,-0.16802,20.386965,98097.515726,32.899468,6.979576,-4.047305,2.02,1.88,B
293.931182,0.051288,20.270295,98056.521034,54.39369,3.838988,-3.625346,1.88,1.72,B
293.36224,0.020093,19.873423,97949.416458,55.520851,1.945387,-3.325773,1.72,1.61,B
296.757546,-0.086329,19.966067,98132.422406,46.825876,4.649059,-2.867785,1.61,2.07,B
298.644537,-0.214808,19.513018,98014.169041,41.347463,6.830246,-2.609551,2.07,1.75,B
291.712409,-0.133413,19.458907,98045.290561,65.718172,3.65717,-2.580721,1.75,1.79,B
290.083476,-0.022557,18.413006,98027.900827,72.120074,3.519539,-2.304418,1.79,1.68,B
295.613254,-0.099332,19.794645,98230.281659,52.94793,3.533361,-1.734365,1.68,1.65,B
298.183245,-0.200909,19.588409,97991.945446,43.252131,4.95554,-0.857951,1.65,1.62,B
291.416421,-0.102334,20.294898,98035.90215,67.310004,3.507626,-1.817344,1.62,1.84,B
291.86869,-0.169577,19.662487,97979.642447,64.660289,2.278363,-1.388135,1.84,2.17,C
294.909794,-0.219175,20.017839,98169.464317,56.037497,4.03166,-1.857269,2.17,1.81,B
297.099109,-0.219059,19.523952,97969.77508,48.808957,5.814189,-1.289539,1.81,1.85,B
291.406895,-0.091665,18.442996,98006.64323,70.814063,3.789855,-1.313424,1.85,1.7,B
291.686603,-0.090356,16.512912,97955.545244,66.894545,2.820496,-0.224674,1.7,1.85,B
294.203535,-0.224358,17.529323,98163.977385,60.15367,3.789502,-0.428806,1.85,1.76,B
295.95985,-0.272434,18.098055,98030.369575,52.538352,5.990221,-0.40675,1.76,1.72,B
290.542532,-0.078872,17.395199,98102.394783,71.461066,3.666777,-0.961481,1.72,1.77,B
289.665103,-0.125098,17.949126,98097.958123,74.465837,2.636044,-0.465877,1.77,2.09,B
294.290265,-0.200552,17.566597,98290.305839,57.812627,3.504641,-0.598777,2.09,1.97,B
296.308454,-0.200896,17.312812,98141.658863,49.947129,5.006004,-0.48217,1.97,1.88,B
289.997757,-0.063989,18.188682,98250.353407,74.944752,3.107888,-1.343908,1.88,1.79,B
288.349946,0.0085,17.346742,98252.192473,80.328324,1.386558,-0.243203,1.79,2.0,B
294.289121,-0.177467,18.891938,98489.673212,59.168987,3.35224,-0.564613,2.0,1.86,B
295.488885,-0.170092,19.337399,98347.979305,52.681797,5.646978,-1.065997,1.86,1.86,B
290.270943,-0.014031,20.309796,98364.332719,73.994958,3.289707,-1.795041,1.86,1.73,B
287.949447,0.016905,19.756775,98332.339058,80.976128,1.883022,-1.172296,1.73,2.07,B
294.361673,-0.115661,20.685782,98532.809577,57.187316,3.381929,-0.96875,2.07,1.69,B
296.744952,-0.134289,18.456093,98366.997784,48.101561,5.593209,-1.463192,1.69,1.78,B
291.975854,-0.02454,18.117163,98419.918668,66.496314,3.660799,-2.151379,1.78,1.68,B
289.170846,0.108629,17.918503,98326.533706,75.525622,1.747151,-2.513591,1.68,2.05,B
296.352531,-0.054704,20.1443,98422.522848,49.902996,4.259463,-2.82324,2.05,2.01,B
300.51249,-0.115521,20.956877,98194.377936,36.45279,6.351461,-2.814556,2.01,1.97,B
292.933465,-0.035359,21.709142,98116.342404,58.208182,3.963058,-3.258527,1.97,2.32,C
291.533197,0.046587,20.28183,98041.666729,62.488314,1.631204,-3.122662,2.32,2.04,B
297.047263,-0.058707,19.816566,98134.812676,47.128967,4.459519,-2.662529,2.04,2.26,C
300.006749,-0.187964,18.084552,97906.551299,36.638908,6.555526,-2.599278,2.26,2.13,C
293.007371,-0.066799,17.742769,97892.456948,56.213754,3.885937,-2.88363,2.13,2.29,C
291.433399,0.022317,16.912255,97858.040971,63.036079,2.738203,-1.863677,2.29,2.37,C
296.238856,-0.093861,17.1698,98088.970263,48.397168,4.628614,-1.666564,2.37,2.35,C
297.433441,-0.242745,14.472028,98002.315523,42.897723,6.675014,-2.157841,2.35,2.01,B
291.114881,-0.092662,13.13463,98070.498566,66.090899,4.159375,-2.192117,2.01,2.17,C
289.665946,-0.120121,11.998411,98153.241319,73.176152,3.396442,-1.807649,2.17,1.91,B
293.496496,-0.164564,11.824011,98444.701371,56.694737,4.662609,-1.326095,1.91,1.72,B
294.181651,-0.317498,11.614226,98330.250614,52.763272,7.197978,-2.320705,1.72,1.78,B
289.517075,-0.076735,12.704346,98277.647859,73.320241,3.789398,-2.448436,1.78,1.92,B
288.814345,-0.063431,12.604518,98279.517045,74.176654,2.769315,-2.077277,1.92,1.71,B
294.479277,-0.033141,14.124741,98481.007216,54.009783,4.172253,-1.431023,1.71,1.92,B
295.221349,-0.142293,12.879354,98299.338915,51.814888,7.196241,-1.60621,1.92,2.0,B
290.020548,-0.066592,13.425091,98346.672424,73.936167,4.70559,-1.626,2.0,1.77,B
289.153877,-0.112016,13.106562,98373.239894,75.335199,3.429501,-2.000532,1.77,1.72,B
293.277768,-0.143883,14.394423,98570.961074,60.518613,5.038228,-1.261027,1.72,1.86,B
294.348223,-0.399658,14.187057,98346.283973,56.890406,7.311305,-1.750728,1.86,1.6,B
290.498118,-0.131327,13.85414,98329.176162,70.785548,4.535183,-2.24061,1.6,1.99,B
287.131367,-0.016324,11.651058,98252.404957,84.550182,3.401675,-2.750517,1.99,2.11,C
294.011243,-0.113253,11.384248,98404.948397,56.433518,4.855058,-2.347789,2.11,1.78,B
295.885928,-0.183334,10.959962,98141.122256,49.778539,7.626143,-1.82042,1.78,1.68,B
290.388502,-0.027548,12.539106,98113.03901,70.781735,4.404281,-2.488128,1.68,1.79,B
286.771788,0.027774,13.837957,98038.093699,88.186983,2.260427,-2.374992,1.79,1.65,B
294.508948,-0.111871,15.077575,98220.498566,56.872878,3.126634,-1.189355,1.65,1.51,A
298.516952,-0.193066,14.869858,97918.257878,43.866647,4.721642,-1.651258,1.51,1.43,A
291.124431,-0.071195,18.085191,97932.039303,72.064452,2.795445,-0.927748,1.43,1.38,A
291.749365,0.02976,19.183056,97839.728292,65.673037,1.604218,-1.279119,1.38,1.62,B
294.831441,-0.147216,20.410263,97994.874487,58.629379,2.134539,0.870247,1.62,1.79,B
297.337757,-0.098812,19.291425,97785.384563,50.990962,4.26124,0.724795,1.79,1.58,A
289.90521,-0.071662,19.649637,97905.361954,81.550841,2.391537,0.207876,1.58,1.568333,A
289.426115,-0.00952,19.20898,97868.461613,80.18855,0.856499,1.324869,1.568333,1.95,B
292.477141,-0.094759,20.545239,98043.948691,68.852481,1.633914,1.957229,1.95,2.03,B
292.351353,-0.174762,20.405192,97906.428394,69.204535,4.011061,2.439557,2.03,1.99,B
289.458504,0.041904,19.166564,98064.735913,82.437357,1.305072,0.123846,1.99,2.07,B
289.142798,-0.055896,16.38346,98090.697787,82.067297,-0.152487,1.473246,2.07,1.52,A
292.403125,-0.191492,16.731242,98323.888451,67.400373,1.525354,1.311348,1.52,1.54,A
293.418453,-0.149152,17.663317,98223.888451,64.26653,3.60475,1.395296,1.54,1.64,B
289.740935,-0.063355,18.864302,98340.465357,81.486762,2.192871,-0.870213,1.64,1.65,B
289.186425,-0.003529,19.704191,98359.979315,82.67398,0.910175,-0.109269,1.65,1.39,A
292.948252,-0.110221,21.193769,98492.274303,67.47368,2.871149,-0.923857,1.39,1.39,A
295.737043,-0.314403,19.828603,98323.840737,54.118122,5.285032,-0.694192,1.39,1.21,A
291.756038,-0.175162,20.543886,98309.689235,71.442437,4.00062,-1.806414,1.21,1.373333,A
289.482544,-0.050447,17.457179,98266.645156,77.866973,1.193364,-0.661785,1.373333,1.75,B
295.945281,-0.019142,16.817436,98346.396703,54.731345,3.102086,-1.262785,1.75,2.25,C
299.161171,-0.148535,15.591458,98126.563971,42.995875,5.95502,-2.047487,2.25,1.95,B
292.33893,-0.039162,15.202231,98066.557385,65.063793,3.361187,-2.023704,1.95,2.08,B
289.330966,0.033558,15.428609,98017.701514,77.2257,2.347636,-2.438748,2.08,2.84,C
295.079919,-0.102167,16.398938,98217.268345,57.539812,3.957832,-1.913541,2.84,2.78,C
295.678007,-0.220602,15.332749,98074.385593,53.766092,6.197745,-1.731945,2.78,2.32,C
291.349575,-0.075326,14.330218,98141.827556,70.781735,3.385981,-1.472657,2.32,2.49,C
288.752183,-0.047836,13.861772,98173.668047,82.504747,2.982211,-0.937532,2.49,2.47,C
293.5956,-0.14802,14.052706,98433.899551,64.994323,3.541406,-0.317863,2.47,2.12,C
294.8335,-0.183031,14.157146,98297.858181,56.111605,5.136462,-1.157881,2.12,2.0,B
289.537386,-0.168518,14.474929,98441.397239,78.447066,2.737607,-1.32141,2.0,1.66,B
289.524737,-0.10334,14.238083,98407.298465,76.79288,0.859684,0.939474,1.66,1.51,A
293.598452,-0.12588,16.036639,98675.971546,62.781901,2.152983,0.3736,1.51,1.33,A
296.739163,-0.178462,15.609737,98430.051301,50.714475,4.873879,-1.016188,1.33,1.33,A
289.945419,-0.108021,18.146,98534.162601,78.689813,3.101945,-1.729794,1.33,1.18,A
287.216772,-0.159301,18.410903,98435.846925,88.001824,1.895288,-1.45039,1.18,1.16,A
295.521714,-0.073269,18.37508,98524.718819,55.038156,3.08489,-1.672183,1.16,1.2,A
297.619501,-0.177155,16.605479,98271.424862,47.995433,6.062621,-2.615087,1.2,1.37,A
291.228131,0.025444,17.860991,98205.652627,72.394206,3.452576,-2.664939,1.37,1.19,A
288.886546,-0.00195,19.356093,98088.062008,77.792722,2.434096,-2.052425,1.19,1.22,A
295.139549,-0.145386,21.191756,98102.253213,56.076716,3.454216,-1.566927,1.22,1.37,A
298.667726,-0.117575,22.384542,97920.477883,46.991763,5.260242,-1.771697,1.37,1.15,A
291.486802,-0.111683,25.165545,98008.724663,75.414437,2.687743,-1.457081,1.15,1.363333,A
294.389939,-0.089684,26.797583,97978.092036,59.76802,2.012177,0.123766,1.363333,1.52,A
296.307402,-0.158062,29.084199,98187.567863,55.828579,2.21171,-0.9643,1.52,1.26,A
299.174098,-0.302716,29.2823,98061.923338,47.636697,4.73203,-0.218658,1.26,1.52,A
292.640084,-0.061997,30.361759,98127.523146,71.223991,1.912108,-0.937197,1.52,1.38,A
293.974292,-0.093954,31.251121,98131.908741,64.482599,1.169803,0.440798,1.38,1.26,A
296.969315,0.052,31.698607,98355.172578,54.927533,1.53253,0.179979,1.26,1.18,A
298.098889,-0.033032,31.7813,98197.658868,50.924028,4.033297,-0.087011,1.18,1.29,A
292.950198,0.155578,31.988761,98209.717692,70.62032,2.379358,-0.390297,1.29,1.11,A
294.210512,0.021974,30.998014,98150.998968,64.576137,1.562069,-0.89107,1.11,1.14,A
296.276775,-0.084655,30.539725,98273.357692,57.590962,2.224915,0.66432,1.14,1.0,A
297.259291,-0.132741,30.171823,98109.110908,53.419969,5.452981,-0.529477,1.0,1.13,A
292.21353,-0.110557,27.818114,98108.546532,74.233543,4.008189,-0.950628,1.13,1.13,A
290.826006,-0.118735,28.307083,98092.473116,79.187449,3.257789,-0.816665,1.13,1.03,A
294.233608,-0.263432,27.363414,98252.124222,64.906358,3.873752,0.231496,1.03,0.98,A
294.725068,-0.105028,27.249014,98102.809577,61.756706,6.353831,-0.417268,0.98,1.05,A
291.101418,-0.032413,27.576651,98097.02933,77.75402,3.321392,-0.97622,1.05,0.93,A
288.797112,-0.0452,26.889258,98070.359993,89.072119,3.70363,-1.228489,0.93,0.92,A
293.034757,-0.234561,25.643968,98175.034242,67.654574,4.071448,-0.335537,0.92,0.9,A
293.6273,-0.208787,24.894466,98069.587367,63.241026,6.653962,-0.946708,0.9,0.97,A
290.156171,-0.122164,23.788412,98142.964173,79.665253,3.997366,-1.944168,0.97,0.84,A
288.398624,-0.084523,21.875585,98073.974388,85.916069,2.885261,-1.802368,0.84,0.85,A
294.456041,-0.065039,21.452621,98292.423977,58.966751,3.435737,-1.02198,0.85,0.9,A
293.79725,-0.115283,20.387628,98162.707709,62.193689,6.453708,-0.679762,0.9,0.96,A
290.388377,-0.105857,19.277877,98201.874198,77.104949,3.686668,-2.031344,0.96,0.933333,A
287.880954,-0.049924,19.52319,98129.176162,91.520542,3.138632,-2.289893,0.933333,1.0,A
294.166982,-0.082102,20.511498,98302.067071,63.943508,3.912691,-1.6037,1.0,0.99,A
294.721498,-0.238389,20.79494,98096.146825,64.531227,6.646537,-1.10883,0.99,1.21,A
290.300788,-0.167042,20.752722,98133.496357,83.536168,4.306571,-2.205116,1.21,1.22,A
288.798483,-0.043573,21.117152,98102.03488,89.39258,3.66567,-2.406516,1.22,1.09,A
293.317181,-0.173632,20.544771,98229.918813,69.60884,4.652864,-0.920769,1.09,1.4,A
293.220917,-0.221247,19.916348,98129.796263,69.839282,6.746203,-1.348381,1.4,1.17,A
290.063397,-0.157747,18.518847,98186.302847,83.979834,4.457235,-2.444077,1.17,1.24,A
289.806235,-0.219609,18.641751,98143.110757,84.395592,3.546133,-2.457268,1.24,1.15,A
293.905539,-0.139618,18.93245,98265.042254,66.529459,4.012514,-2.003905,1.15,1.24,A
293.916533,-0.322175,18.579191,98127.244811,64.659655,7.0117,-1.84155,1.24,1.25,A
290.317115,-0.165952,18.636831,98146.44142,81.506851,3.788964,-2.597801,1.25,1.23,A
289.890837,-0.087526,18.714586,98103.321079,82.233985,2.57926,-2.867024,1.23,1.26,A
294.058729,-0.108363,18.760324,98207.370713,65.414088,4.188143,-2.182631,1.26,1.51,A
297.37262,-0.249596,16.801609,97993.729287,50.705232,6.643048,-2.855148,1.51,1.61,B
290.814957,-0.157876,15.587104,97955.561767,75.553695,4.342098,-3.013965,1.61,1.73,B
288.520109,-0.080166,14.400937,98003.002304,84.600388,2.73388,-2.278473,1.73,1.68,B
293.646453,-0.156114,15.384946,98210.299753,64.662058,4.470872,-2.117664,1.68,1.53,A
296.976766,-0.246595,15.1787,98044.462355,51.063001,6.624229,-2.032484,1.53,1.41,A
291.130806,-0.105798,15.65285,98102.877828,74.044363,3.751069,-1.822948,1.41,1.66,B
288.21107,-0.015039,15.975598,98041.763819,83.580157,3.459797,-1.652166,1.66,1.74,B
293.189659,-0.161324,19.215436,98217.993403,65.469066,3.956266,-0.661963,1.74,1.41,A
296.405634,-0.322669,21.31453,98019.105985,53.523085,7.362729,-0.521623,1.41,1.14,A
290.288507,-0.147233,24.978267,98046.555959,81.974068,4.538897,-1.680031,1.14,1.11,A
288.573151,-0.004565,25.805632,97933.163131,86.983003,4.230682,-0.614376,1.11,1.44,A
290.968084,-0.186388,25.566175,98078.33286,75.923719,3.740064,0.106948,1.44,1.48,A
291.215367,-0.235708,24.166008,97877.789812,74.266029,7.158088,-0.044509,1.48,1.89,B
288.13441,-0.144153,23.429243,97893.727507,88.858831,4.41561,-1.277126,1.89,1.78,B
287.993924,-0.029071,23.547319,97864.600574,86.682099,3.680632,-0.467773,1.78,1.78,B
291.753252,-0.154557,24.044022,98048.629526,70.43255,3.421471,0.298316,1.78,1.4,A
291.524109,-0.20613,23.846601,97998.342942,71.250569,5.88389,0.142708,1.4,1.68,B
288.29973,-0.058974,24.192337,98089.177733,86.141548,3.233544,-0.629479,1.68,1.34,A
287.377195,-0.066086,23.065185,98100.514734,89.390462,2.109232,-0.542271,1.34,1.39,A
291.369718,-0.102106,23.680823,98306.806483,70.08052,2.00572,0.233153,1.39,1.54,A
294.013682,-0.153685,23.198325,98162.114785,60.279394,4.206262,0.616721,1.54,2.0,B
289.820291,-0.001752,24.014963,98260.038129,79.994457,2.518481,0.256551,2.0,1.92,B
288.385491,0.008626,24.664431,98265.107416,85.494688,1.090952,-0.095942,1.92,1.75,B
294.512417,-0.121738,24.343316,98488.269386,60.373124,2.52631,0.427955,1.75,1.78,B
295.357463,-0.219726,24.222516,98291.490169,59.890406,5.167301,-0.245641,1.78,1.78,B
291.009077,-0.125856,24.305265,98347.944026,76.996717,2.824576,-0.578627,1.78,1.71,B
288.080896,-0.0023,24.794699,98294.65808,87.594457,2.019676,-1.049618,1.71,1.62,B
295.155112,0.010318,23.895508,98419.325744,59.205944,2.613805,-0.195648,1.62,1.74,B
296.008395,-0.174653,22.64562,98218.42063,57.87876,5.132573,-0.039377,1.74,1.92,B
291.448055,-0.051286,22.1541,98202.766286,74.531361,2.952447,-0.431659,1.92,1.93,B
289.839361,0.037901,22.182708,98067.317485,80.224098,0.779098,0.436911,1.93,2.0,B
293.952673,-0.09557,23.112991,98200.224416,64.615021,2.128385,1.521607,2.0,2.19,C
295.146399,-0.117454,22.627972,97966.675421,60.008789,4.583762,1.83673,2.19,1.96,B
290.85923,-0.070108,23.767624,98045.927755,78.75397,2.275298,1.13801,1.96,1.94,B
290.336179,-0.025198,24.313333,97956.292673,80.332938,-0.294245,2.424677,1.94,2.07,B
293.91122,-0.162757,25.341357,98130.375923,67.049444,1.098289,1.611192,2.07,1.83,B
294.306087,-0.121918,25.556433,97959.988898,65.091674,3.516543,1.286437,1.83,1.76,B
290.613014,-0.103092,27.113512,98144.841278,83.085626,1.889337,0.228031,1.76,1.76,B
290.669689,0.026832,28.016942,98208.720148,83.171823,1.523083,0.857788,1.76,1.54,A
294.222914,-0.110265,28.080212,98478.194549,67.384913,1.617414,0.879235,1.54,1.53,A
293.634785,-0.122376,25.846092,98330.744575,67.530918,4.497094,0.043103,1.53,1.61,B
290.479645,-0.041212,25.97681,98360.704373,82.413612,2.344682,-0.524545,1.61,1.44,A
290.796137,-0.022859,23.921307,98386.393614,76.206413,1.877565,-0.556767,1.44,1.25,A
295.240336,-0.168094,22.096766,98569.971304,60.572633,3.143078,-0.284592,1.25,1.34,A
296.7082,-0.248591,22.029545,98309.842405,56.00562,5.875541,-1.514123,1.34,1.14,A
291.905032,-0.067856,22.780984,98359.48034,73.764516,3.095895,-1.850486,1.14,1.01,A
287.790208,-0.02445,20.416743,98252.739255,89.851863,2.1417,-2.249785,1.01,1.09,A
294.668924,-0.080848,20.783578,98357.732279,61.630181,3.425262,-0.727108,1.09,0.99,A
295.422655,-0.14063,21.272642,98090.459009,57.431616,6.268418,-1.471509,0.99,1.51,A
290.846407,-0.040204,22.358678,98132.215081,78.573125,3.844789,-2.528049,1.51,2.12,C
290.001503,0.077766,20.783204,98041.779842,80.07257,3.222804,-2.422231,2.12,2.11,C
295.227439,-0.095672,20.24692,98139.270018,59.11878,4.797669,-2.430938,2.11,1.97,B
297.743322,-0.219202,18.708543,97827.961712,47.591763,6.813696,-3.364958,1.97,2.05,B
290.866608,-0.097932,18.326886,97795.940781,74.032108,3.726716,-3.095289,2.05,2.77,C
